c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Price X Owners,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
1,3128,Tattletail,12/28/2016,$4.99,67% (87%),"$39,430.98","7,902","±2,540","6,407","±2,287",1:01:00,0:57:00
1,3169,Germ Wars,11/21/2016,$0.99,N/A (N/A),"$7,822.98","7,902","±2,540","5,980","±2,209",3:47:00,3:37:00
1,3516,Marooners,9/15/2016,$12.99,35% (73%),"$102,646.98","7,902","±2,540","6,194","±2,248",1:37:00,1:17:00
1,3551,VIOLET: Space Mission,1/20/2016,$4.99,N/A (N/A),"$39,430.98","7,902","±2,540",214,±417,0:01:00,0:00:00
1,854,8Bit Fiesta,9/30/2016,$7.99,87% (93%),"$61,435.11","7,689","±2,505","6,194","±2,248",6:11:00,3:28:00
1,1051,LUXIS,10/26/2016,$4.99,N/A (N/A),"$38,368.11","7,689","±2,505","5,553","±2,129",2:47:00,3:10:00
1,1101,Max Stern,10/21/2016,$4.99,N/A (N/A),"$38,368.11","7,689","±2,505","5,339","±2,088",2:50:00,3:25:00
1,1193,Lone Leader,10/28/2016,$0.99,N/A (N/A),"$7,612.11","7,689","±2,505","4,485","±1,913",3:28:00,3:52:00
1,2086,Mustache in Hell,7/28/2016,$4.99,N/A (N/A),"$38,368.11","7,689","±2,505","3,417","±1,670",6:09:00,4:09:00
1,2193,Smell of Death,7/4/2016,$15.99,N/A (N/A),"$122,947.11","7,689","±2,505",641,±723,1:29:00,1:05:00
1,2735,Zolg,12/2/2016,$0.99,N/A (N/A),"$7,612.11","7,689","±2,505","4,699","±1,958",2:29:00,2:43:00
1,3192,StarsOne,4/8/2016,$9.99,47% (79%),"$76,813.11","7,689","±2,505","7,475","±2,470",9:25:00,8:22:00
1,3606,Habitus,1/29/2016,$5.99,N/A (N/A),"$46,057.11","7,689","±2,505",214,±417,0:06:00,0:02:00
1,389,The Warlock of Firetop Mountain,8/30/2016,$19.99,52% (81%/69%),"$149,425.25","7,475","±2,470","5,767","±2,170",3:49:00,3:07:00
1,742,C.R.E.E.P.S,3/16/2016,$11.99,N/A (N/A),"$89,625.25","7,475","±2,470",854,±835,0:10:00,0:06:00
1,803,Crystal Rift,3/30/2016,$9.99,18% (60%),"$74,675.25","7,475","±2,470","4,912","±2,002",1:04:00,0:29:00
1,1000,mr.President Prologue Episode,9/20/2016,$0.99,N/A (N/A),"$7,400.25","7,475","±2,470","5,126","±2,045",2:47:00,3:06:00
1,1536,Dinosaur Forest,11/3/2016,$0.99,17% (59%),"$7,400.25","7,475","±2,470","3,844","±1,771",2:18:00,1:58:00
1,1549,Pixel Cup Soccer 17,8/4/2016,$9.99,98% (97%),"$74,675.25","7,475","±2,470","5,339","±2,088",4:36:00,3:21:00
1,1761,In Celebration of Violence,8/12/2016,$7.99,N/A (N/A),"$59,725.25","7,475","±2,470","5,126","±2,045",4:07:00,5:26:00
1,2202,Mad Combat Marines,7/13/2016,$0.49,18% (60%),"$3,662.75","7,475","±2,470","4,912","±2,002",1:45:00,1:49:00
1,2299,AWA,6/16/2016,$5.99,N/A (N/A),"$44,775.25","7,475","±2,470","4,485","±1,913",3:33:00,3:19:00
1,2637,Miaou Moon,8/18/2016,$9.99,N/A (N/A),"$74,675.25","7,475","±2,470","5,553","±2,129",4:07:00,3:48:00
1,2941,Chill the Piro,4/28/2016,$2.99,N/A (N/A),"$22,350.25","7,475","±2,470","4,912","±2,002",3:40:00,4:00:00
1,3543,Attractio,1/18/2016,$19.99,N/A (N/A),"$149,425.25","7,475","±2,470","2,349","±1,385",4:38:00,3:34:00
1,1619,Shard Games,7/29/2016,$0.99,N/A (N/A),"$7,189.38","7,262","±2,435","5,980","±2,209",4:10:00,4:31:00
1,1769,Box Maze,9/9/2016,$0.49,N/A (N/A),"$3,558.38","7,262","±2,435","4,699","±1,958",3:33:00,2:56:00
1,1774,Zi,9/11/2016,$4.99,N/A (N/A),"$36,237.38","7,262","±2,435","4,485","±1,913",4:04:00,3:05:00
1,2111,Zombie City Defense 2,8/19/2016,$9.99,34% (72%),"$72,547.38","7,262","±2,435","7,048","±2,399",7:26:00,1:48:00
1,2221,Space Survival,6/22/2016,$0.99,N/A (N/A),"$7,189.38","7,262","±2,435",427,±590,0:07:00,0:04:00
1,2225,Kimulator : Fight for your destiny,8/11/2016,$0.91,14% (56%),"$6,608.42","7,262","±2,435","5,126","±2,045",4:40:00,4:47:00
1,2962,Blue Sheep,3/31/2016,$1.99,N/A (N/A),"$14,451.38","7,262","±2,435","4,699","±1,958",3:03:00,3:25:00
1,3010,Magma Chamber,4/1/2016,$4.99,N/A (N/A),"$36,237.38","7,262","±2,435","4,485","±1,913",3:24:00,3:29:00
1,3569,Viking Squad,10/4/2016,$14.99,67% (87%),"$108,857.38","7,262","±2,435","6,407","±2,287",3:07:00,2:59:00
1,201,Lovely Planet Arcade,7/22/2016,$5.99,N/A (N/A/78%),"$42,217.52","7,048","±2,399","1,709","±1,181",7:51:00,10:26:00
1,560,Kill to Collect,4/6/2016,$19.99,32% (71%/57%),"$140,889.52","7,048","±2,399","5,767","±2,170",2:20:00,1:23:00
1,583,OmniBus,5/26/2016,$9.99,73% (89%/55%),"$70,409.52","7,048","±2,399","4,485","±1,913",4:31:00,3:49:00
1,956,EmergeNYC,11/3/2016,$34.99,73% (89%),"$246,609.52","7,048","±2,399","5,767","±2,170",6:11:00,2:38:00
1,1036,Merger 3D,9/29/2016,$1.99,N/A (N/A),"$14,025.52","7,048","±2,399","3,844","±1,771",2:51:00,2:41:00
1,2079,Sapper's bad dream,7/7/2016,$3.99,N/A (N/A),"$28,121.52","7,048","±2,399",0,±0,0:00:00,0:00:00
1,2852,Mini Metal,4/22/2016,$9.99,N/A (N/A),"$70,409.52","7,048","±2,399","2,136","±1,320",2:25:00,3:11:00
1,2950,Fairies vs. Darklings: Arcane Edition,2/29/2016,$2.99,N/A (N/A),"$21,073.52","7,048","±2,399","4,272","±1,867",3:57:00,3:29:00
1,2995,Bunker Punks,3/30/2016,$14.99,77% (90%),"$105,649.52","7,048","±2,399","5,767","±2,170",2:45:00,2:24:00
1,3147,Zeus vs Monsters - Math Game for kids,2/18/2016,$5.99,N/A (N/A),"$42,217.52","7,048","±2,399","1,495","±1,104",18:08:00,41:40:00
1,3387,The Renegades of Orion 2.0,2/22/2016,$1.99,N/A (N/A),"$14,025.52","7,048","±2,399","3,844","±1,771",2:14:00,2:48:00
1,3542,Super Intergalactic Gang,1/15/2016,$3.99,N/A (N/A),"$28,121.52","7,048","±2,399",641,±723,0:06:00,0:03:00
1,760,Magical Brickout,10/17/2016,$7.99,N/A (N/A),"$54,603.66","6,834","±2,362","3,417","±1,670",2:28:00,2:40:00
1,974,Weird Hero,11/18/2016,$3.99,93% (95%),"$27,267.66","6,834","±2,362","3,417","±1,670",3:27:00,3:13:00
1,1056,Bad Caterpillar,10/19/2016,$0.99,N/A (N/A),"$6,765.66","6,834","±2,362","5,339","±2,088",3:03:00,3:11:00
1,1082,Vertigo,12/22/2016,$14.99,73% (89%),"$102,441.66","6,834","±2,362","6,407","±2,287",1:43:00,0:50:00
1,1632,Sword Master VR,9/23/2016,$9.99,43% (77%),"$68,271.66","6,834","±2,362","5,767","±2,170",1:15:00,0:49:00
1,2237,Grid Masters,5/31/2016,$6.99,N/A (N/A),"$47,769.66","6,834","±2,362",214,±417,0:12:00,0:04:00
1,2342,MIGHT,7/13/2016,$4.99,N/A (N/A),"$34,101.66","6,834","±2,362",641,±723,1:03:00,1:02:00
1,2849,Pixel Gladiator,11/22/2016,$2.99,N/A (N/A),"$20,433.66","6,834","±2,362","3,631","±1,721",3:13:00,3:28:00
1,2952,Led It Rain,6/10/2016,$4.99,N/A (N/A),"$34,101.66","6,834","±2,362",641,±723,0:04:00,0:04:00
1,3053,Moving Hazard,3/10/2016,$9.99,17% (59%),"$68,271.66","6,834","±2,362","4,058","±1,820",4:37:00,1:12:00
1,3367,Mazement,2/19/2016,$4.99,N/A (N/A),"$34,101.66","6,834","±2,362",427,±590,1:39:00,1:05:00
1,3427,Nordenfelt,1/14/2016,$8.99,N/A (N/A),"$61,437.66","6,834","±2,362",427,±590,0:02:00,0:01:00
1,3560,Toro,1/26/2016,$1.49,N/A (N/A),"$10,182.66","6,834","±2,362","1,068",±933,0:36:00,0:29:00
1,177,The Metronomicon,9/29/2016,$19.99,90% (94%/79%),"$132,353.79","6,621","±2,325","4,699","±1,958",4:29:00,5:35:00
1,1097,Rescue your chickens,11/4/2016,$0.99,N/A (N/A),"$6,554.79","6,621","±2,325",214,±417,0:08:00,0:02:00
1,1216,Exteria,10/26/2016,$1.99,N/A (N/A),"$13,175.79","6,621","±2,325","4,058","±1,820",3:13:00,3:22:00
1,1653,Grey Phobia,8/22/2016,$2.99,N/A (N/A),"$19,796.79","6,621","±2,325",0,±0,0:00:00,0:00:00
1,1765,Carrie's Order Up,9/12/2016,$2.99,N/A (N/A),"$19,796.79","6,621","±2,325","3,844","±1,771",2:55:00,3:32:00
1,2821,Sairento VR,12/21/2016,$24.99,98% (97%),"$165,458.79","6,621","±2,325","5,553","±2,129",1:28:00,0:40:00
1,2832,Ace of Seafood,4/8/2016,$7.19,90% (94%),"$47,604.99","6,621","±2,325","5,767","±2,170",4:00:00,4:06:00
1,3146,Frontier,3/4/2016,$12.99,N/A (N/A),"$86,006.79","6,621","±2,325","1,281","±1,022",0:12:00,0:11:00
1,3428,The Growth Journey,1/7/2016,$3.99,N/A (N/A),"$26,417.79","6,621","±2,325","3,844","±1,771",2:33:00,2:45:00
1,3463,Prison Run and Gun,3/16/2016,$1.99,73% (89%),"$13,175.79","6,621","±2,325","4,485","±1,913",1:43:00,1:26:00
1,378,Near Death,8/2/2016,$14.99,83% (92%/70%),"$96,040.93","6,407","±2,287","5,553","±2,129",2:01:00,2:35:00
1,1137,The Superfluous,11/21/2016,$4.99,N/A (N/A),"$31,970.93","6,407","±2,287","3,844","±1,771",2:46:00,2:47:00
1,1138,K-Rolik,10/10/2016,$1.99,N/A (N/A),"$12,749.93","6,407","±2,287","4,699","±1,958",3:43:00,3:45:00
1,1582,RX squad,7/30/2016,$1.99,N/A (N/A),"$12,749.93","6,407","±2,287","4,912","±2,002",2:37:00,2:52:00
1,1605,Raptor Valley,9/9/2016,$8.99,N/A (N/A),"$57,598.93","6,407","±2,287","1,922","±1,252",0:24:00,0:27:00
1,1659,Lost Crew,9/15/2016,$1.99,N/A (N/A),"$12,749.93","6,407","±2,287","4,485","±1,913",4:22:00,4:17:00
1,1660,Starship Annihilator,9/2/2016,$0.49,N/A (N/A),"$3,139.43","6,407","±2,287","4,272","±1,867",4:54:00,4:47:00
1,2146,Pankapu: the Dreamkeeper,9/21/2016,$4.99,54% (82%),"$31,970.93","6,407","±2,287","3,417","±1,670",2:17:00,1:50:00
1,2183,Robot Legions Reborn,7/19/2016,$1.99,N/A (N/A),"$12,749.93","6,407","±2,287","3,844","±1,771",2:59:00,3:23:00
1,2280,Wolf Simulator,11/16/2016,$4.99,4% (36%),"$31,970.93","6,407","±2,287","1,495","±1,104",0:08:00,0:09:00
1,2335,Room 404,6/21/2016,$14.99,N/A (N/A),"$96,040.93","6,407","±2,287",641,±723,0:48:00,0:44:00
1,2362,Space Ranger ASK,8/25/2016,$8.99,N/A (N/A),"$57,598.93","6,407","±2,287",641,±723,0:14:00,0:12:00
1,2653,Candlelight,3/15/2016,$9.99,N/A (N/A),"$64,005.93","6,407","±2,287",641,±723,0:11:00,0:11:00
1,2783,MacGuffin,2/18/2016,$2.99,N/A (N/A),"$19,156.93","6,407","±2,287",0,±0,0:00:00,0:00:00
1,3189,Doodle Kingdom,6/9/2016,$1.99,N/A (N/A),"$12,749.93","6,407","±2,287","3,204","±1,617",5:16:00,4:16:00
1,963,Showdown Adventure,9/23/2016,$2.99,N/A (N/A),"$18,520.06","6,194","±2,248","4,272","±1,867",4:12:00,3:20:00
1,1062,CountDown,11/11/2016,$5.99,N/A (N/A),"$37,102.06","6,194","±2,248","4,485","±1,913",3:11:00,3:21:00
1,1136,ReBoot,10/19/2016,$1.99,N/A (N/A),"$12,326.06","6,194","±2,248","3,844","±1,771",2:36:00,2:36:00
1,1151,ARAYA,11/23/2016,$14.99,43% (77%),"$92,848.06","6,194","±2,248","5,553","±2,129",2:25:00,2:36:00
1,1202,SOMBRERO: Spaghetti Western Mayhem,10/27/2016,$14.99,N/A (N/A),"$92,848.06","6,194","±2,248","3,844","±1,771",4:21:00,5:01:00
1,1550,Straimium Immortaly,10/10/2016,$8.99,N/A (N/A),"$55,684.06","6,194","±2,248","2,990","±1,562",5:43:00,3:16:00
1,1599,GunWorld 2,8/17/2016,$7.99,N/A (N/A),"$49,490.06","6,194","±2,248","4,058","±1,820",3:20:00,4:02:00
1,1622,Dynamite Alex,9/8/2016,$0.99,N/A (N/A),"$6,132.06","6,194","±2,248","5,553","±2,129",2:37:00,2:47:00
1,1722,Cursed West,9/9/2016,$2.99,N/A (N/A),"$18,520.06","6,194","±2,248","4,699","±1,958",4:13:00,3:24:00
1,2106,Cosmic Cavern 3671　　宇宙最大の地底最大の作戦,7/14/2016,$4.99,N/A (N/A),"$30,908.06","6,194","±2,248","4,272","±1,867",14:53:00,4:16:00
1,2191,StoneBack | Prehistory,7/14/2016,$2.99,N/A (N/A),"$18,520.06","6,194","±2,248","1,068",±933,0:59:00,0:49:00
1,2652,Flat Kingdom,4/15/2016,$7.99,N/A (N/A),"$49,490.06","6,194","±2,248","4,272","±1,867",1:40:00,1:08:00
1,2698,Captain Kaon,11/16/2016,$4.99,N/A (N/A),"$30,908.06","6,194","±2,248","3,417","±1,670",3:10:00,3:12:00
1,2761,Age of Barbarian Extended Cut,6/3/2016,$12.99,39% (75%),"$80,460.06","6,194","±2,248","5,126","±2,045",5:48:00,3:32:00
1,2892,Cellar,3/23/2016,$0.99,73% (89%),"$6,132.06","6,194","±2,248","3,844","±1,771",1:30:00,1:34:00
1,2925,Worst Case Z,4/15/2016,$12.99,N/A (N/A),"$80,460.06","6,194","±2,248","4,272","±1,867",2:46:00,3:14:00
1,2967,Story of a Cube,3/4/2016,$5.99,N/A (N/A),"$37,102.06","6,194","±2,248","3,844","±1,771",3:18:00,3:20:00
1,2989,Left Alone,4/28/2016,$6.99,39% (75%),"$43,296.06","6,194","±2,248","4,912","±2,002",2:01:00,2:03:00
1,3193,BLEAK: Welcome to Glimmer,4/8/2016,$7.99,N/A (N/A),"$49,490.06","6,194","±2,248","4,272","±1,867",3:25:00,3:35:00
1,3618,Gurgamoth Lives,2/16/2016,$4.99,N/A (N/A),"$30,908.06","6,194","±2,248","4,912","±2,002",2:58:00,0:39:00
1,988,Dorke and Ymp,10/19/2016,$4.99,N/A (N/A),"$29,840.20","5,980","±2,209","3,417","±1,670",6:18:00,6:33:00
1,1035,The Art of Fight,10/7/2016,$17.99,49% (80%),"$107,580.20","5,980","±2,209","5,980","±2,209",3:53:00,1:29:00
1,1588,Cursor Challenge,4/5/2016,$1.99,N/A (N/A),"$11,900.20","5,980","±2,209","5,126","±2,045",3:40:00,4:02:00
1,1710,The Legend: A University Story,7/27/2016,$3.99,N/A (N/A),"$23,860.20","5,980","±2,209",427,±590,0:16:00,0:06:00
1,1776,Wild Terra Online,12/16/2016,$14.99,23% (65%),"$89,640.20","5,980","±2,209","5,767","±2,170",26:46:00,5:53:00
1,2214,Potato Thriller Steamed Potato Edition,6/22/2016,$2.99,47% (79%),"$17,880.20","5,980","±2,209","1,281","±1,022",1:16:00,1:11:00
1,2380,Antiflux,5/19/2016,$1.99,N/A (N/A),"$11,900.20","5,980","±2,209",214,±417,0:01:00,0:00:00
1,2709,Where's My Mommy?,3/1/2016,$5.99,34% (72%),"$35,820.20","5,980","±2,209","4,058","±1,820",1:59:00,2:36:00
1,3126,Zombies on a Plane,3/25/2016,$19.99,N/A (N/A),"$119,540.20","5,980","±2,209","4,912","±2,002",3:17:00,3:14:00
1,3209,Orange Moon,7/6/2016,$5.99,N/A (N/A),"$35,820.20","5,980","±2,209","3,631","±1,721",3:18:00,3:52:00
1,3509,Sprinter,2/25/2016,$3.99,N/A (N/A),"$23,860.20","5,980","±2,209",214,±417,2:46:00,0:55:00
1,104,RunGunJumpGun,8/31/2016,$3.19,93% (95%/82%),"$18,396.73","5,767","±2,170","4,058","±1,820",1:43:00,1:57:00
1,388,"Aurion, legacy of the Kori-Odan",4/14/2016,$14.99,N/A (N/A/69%),"$86,447.33","5,767","±2,170","3,417","±1,670",4:19:00,4:09:00
1,614,Ares Omega,3/11/2016,$4.99,N/A (N/A/49%),"$28,777.33","5,767","±2,170","4,058","±1,820",4:08:00,4:40:00
1,1103,WinKings,10/28/2016,$9.99,N/A (N/A),"$57,612.33","5,767","±2,170","2,776","±1,505",3:11:00,3:26:00
1,1197,Chopper: Lethal darkness,9/26/2016,$2.99,N/A (N/A),"$17,243.33","5,767","±2,170","4,699","±1,958",4:01:00,3:15:00
1,1548,The Crystal Nebula,7/27/2016,$1.99,N/A (N/A),"$11,476.33","5,767","±2,170","1,068",±933,0:14:00,0:18:00
1,2319,Gal-X-E,5/14/2016,$1.99,N/A (N/A),"$11,476.33","5,767","±2,170","3,844","±1,771",4:30:00,3:00:00
1,2716,Andoran Skye XD,11/25/2016,$9.99,N/A (N/A),"$57,612.33","5,767","±2,170",214,±417,8:14:00,2:44:00
1,2738,Yon Paradox,5/6/2016,$2.99,N/A (N/A),"$17,243.33","5,767","±2,170","2,990","±1,562",0:59:00,0:18:00
1,2805,Attempt[42],12/8/2016,$2.99,N/A (N/A),"$17,243.33","5,767","±2,170","3,631","±1,721",3:02:00,2:59:00
1,2812,Innoquous 5,5/13/2016,$4.99,N/A (N/A),"$28,777.33","5,767","±2,170","3,204","±1,617",4:24:00,4:10:00
1,2927,Thorne - Death Merchants,3/25/2016,$2.99,47% (79%),"$17,243.33","5,767","±2,170","3,631","±1,721",3:04:00,3:43:00
1,2981,! That Bastard Is Trying To Steal Our Gold !,3/3/2016,$2.99,N/A (N/A),"$17,243.33","5,767","±2,170",0,±0,0:00:00,0:00:00
1,3366,Dance Magic,2/15/2016,$9.99,N/A (N/A),"$57,612.33","5,767","±2,170","4,485","±1,913",3:40:00,3:51:00
1,432,Good Robot,4/5/2016,$9.99,87% (93%/67%),"$55,474.47","5,553","±2,129","4,485","±1,913",3:42:00,2:10:00
1,547,Scrap Garden,5/6/2016,$14.99,N/A (N/A/58%),"$83,239.47","5,553","±2,129","3,204","±1,617",1:57:00,2:37:00
1,1198,Bad birthday,11/11/2016,$4.99,N/A (N/A),"$27,709.47","5,553","±2,129","3,631","±1,721",4:45:00,3:28:00
1,1562,Goo Saga - HD Edition,9/26/2016,$4.99,N/A (N/A),"$27,709.47","5,553","±2,129",641,±723,0:22:00,0:13:00
1,1691,Day of the Trumplings,9/3/2016,$0.99,N/A (N/A),"$5,497.47","5,553","±2,129",641,±723,0:20:00,0:19:00
1,2271,Force VR,6/20/2016,$2.99,N/A (N/A),"$16,603.47","5,553","±2,129","1,709","±1,181",0:14:00,0:18:00
1,2640,Close Order,1/21/2016,$4.99,N/A (N/A),"$27,709.47","5,553","±2,129","2,563","±1,446",3:29:00,4:14:00
1,3045,Junk Jack,11/30/2016,$14.99,67% (87%),"$83,239.47","5,553","±2,129","5,339","±2,088",10:58:00,6:05:00
1,3095,"Planes, Bullets and Vodka",12/13/2016,$0.98,N/A (N/A),"$5,441.94","5,553","±2,129","1,709","±1,181",2:02:00,2:00:00
1,1010,Oblivion's Edge,11/10/2016,$4.99,N/A (N/A),"$26,641.61","5,339","±2,088","1,922","±1,252",2:06:00,2:21:00
1,1044,GrottyScape,10/6/2016,$2.99,N/A (N/A),"$15,963.61","5,339","±2,088",854,±835,0:11:00,0:13:00
1,1098,Manor of the Damned!,11/23/2016,$3.99,N/A (N/A),"$21,302.61","5,339","±2,088",214,±417,1:06:00,0:22:00
1,1123,BLUE REVOLVER,10/11/2016,$14.99,99% (98%),"$80,031.61","5,339","±2,088","4,272","±1,867",5:09:00,2:41:00
1,1135,Sleight,11/9/2016,$0.49,N/A (N/A),"$2,616.11","5,339","±2,088",0,±0,0:00:00,0:00:00
1,1529,Mind Dead,8/16/2016,$6.99,N/A (N/A),"$37,319.61","5,339","±2,088",0,±0,0:00:00,0:00:00
1,1579,Starr Mazer: DSP,8/26/2016,$6.99,64% (86%),"$37,319.61","5,339","±2,088","5,126","±2,045",2:12:00,4:01:00
1,2132,The Land of Eyas,7/21/2016,$9.99,N/A (N/A),"$53,336.61","5,339","±2,088","3,204","±1,617",2:31:00,2:28:00
1,2285,Star Project,8/4/2016,$1.99,N/A (N/A),"$10,624.61","5,339","±2,088",427,±590,0:06:00,0:03:00
1,2301,Deathwave,6/9/2016,$4.99,N/A (N/A),"$26,641.61","5,339","±2,088",641,±723,1:52:00,1:52:00
1,2373,Blade Ballet,8/9/2016,$14.99,N/A (N/A),"$80,031.61","5,339","±2,088","3,631","±1,721",1:56:00,1:41:00
1,2378,Slash or Die,6/3/2016,$2.99,64% (86%),"$15,963.61","5,339","±2,088","4,058","±1,820",2:17:00,2:13:00
1,2818,The Haunting of Billy,2/26/2016,$2.99,N/A (N/A),"$15,963.61","5,339","±2,088","2,990","±1,562",3:12:00,3:25:00
1,3089,CosmoLands | Space-Adventure,2/18/2016,$2.99,N/A (N/A),"$15,963.61","5,339","±2,088",214,±417,0:06:00,0:02:00
1,3435,Fortify,4/8/2016,$4.99,32% (71%),"$26,641.61","5,339","±2,088","5,126","±2,045",1:41:00,1:06:00
1,4,Tadpole Treble,9/2/2016,$9.99,99% (98%/90%),"$51,208.74","5,126","±2,045","4,699","±1,958",2:53:00,1:39:00
1,970,DinoOps,10/5/2016,$2.99,N/A (N/A),"$15,326.74","5,126","±2,045",214,±417,0:09:00,0:03:00
1,973,Aegis,10/6/2016,$2.99,N/A (N/A),"$15,326.74","5,126","±2,045",0,±0,0:00:00,0:00:00
1,1213,Aztecalypse,11/11/2016,$1.99,N/A (N/A),"$10,200.74","5,126","±2,045","4,485","±1,913",3:02:00,3:22:00
1,1437,BIOS,12/13/2016,$14.99,47% (79%),"$76,838.74","5,126","±2,045","3,417","±1,670",1:00:00,0:58:00
1,1542,Galactic Storm,9/16/2016,$2.99,N/A (N/A),"$15,326.74","5,126","±2,045",214,±417,1:40:00,0:33:00
1,1626,Alpha Decay,11/8/2016,$2.49,N/A (N/A),"$12,763.74","5,126","±2,045","2,990","±1,562",3:11:00,3:20:00
1,1692,Stay Close,10/14/2016,$8.99,10% (51%),"$46,082.74","5,126","±2,045","4,699","±1,958",2:04:00,2:14:00
1,1729,Candy Smash VR,7/26/2016,$9.99,N/A (N/A),"$51,208.74","5,126","±2,045",214,±417,0:05:00,0:01:00
1,1784,Running Gods,9/13/2016,$4.99,N/A (N/A),"$25,578.74","5,126","±2,045","2,990","±1,562",3:28:00,3:49:00
1,2182,Shadows of Kurgansk,12/15/2016,$14.99,37% (74%),"$76,838.74","5,126","±2,045","4,058","±1,820",2:13:00,2:23:00
1,2275,Just a Cleric,5/19/2016,$4.99,N/A (N/A),"$25,578.74","5,126","±2,045","2,990","±1,562",7:27:00,12:00:00
1,2325,GentleMoon 2,6/7/2016,$2.99,N/A (N/A),"$15,326.74","5,126","±2,045","3,204","±1,617",3:37:00,4:00:00
1,2778,XLR,4/5/2016,$4.99,N/A (N/A),"$25,578.74","5,126","±2,045","1,709","±1,181",0:18:00,0:13:00
1,2975,Dead End Road,7/8/2016,$2.99,77% (90%),"$15,326.74","5,126","±2,045","3,631","±1,721",1:13:00,1:02:00
1,3029,Assassins vs Pirates,5/10/2016,$7.99,N/A (N/A),"$40,956.74","5,126","±2,045","4,272","±1,867",3:01:00,1:44:00
1,3043,SkyTime,12/2/2016,$0.99,32% (71%),"$5,074.74","5,126","±2,045","3,417","±1,670",1:33:00,1:49:00
1,3174,City Z,4/29/2016,$5.99,N/A (N/A),"$30,704.74","5,126","±2,045","2,990","±1,562",2:13:00,3:01:00
1,3587,Clumsy Moose Season,3/2/2016,$3.99,N/A (N/A),"$20,452.74","5,126","±2,045",427,±590,1:15:00,0:50:00
1,3581,DEFENDERS,1/4/2016,$0.99,N/A (N/A),"$4,881.69","4,931","±2,412","3,698","±2,089",2:38:00,3:38:00
1,1057,Tales of the Elements FC,10/13/2016,$6.99,N/A (N/A),"$34,334.88","4,912","±2,002","2,776","±1,505",3:41:00,5:06:00
1,1105,Make America Great Again,9/15/2016,$2.99,N/A (N/A),"$14,686.88","4,912","±2,002",0,±0,0:00:00,0:00:00
1,1217,Graveyard Shift,10/20/2016,$2.99,N/A (N/A),"$14,686.88","4,912","±2,002",427,±590,0:14:00,0:06:00
1,1641,Bomb U!,9/17/2016,$5.99,N/A (N/A),"$29,422.88","4,912","±2,002",854,±835,0:05:00,0:05:00
1,3368,Cat Simulator,2/12/2016,$1.49,7% (46%),"$7,318.88","4,912","±2,002","2,563","±1,446",0:05:00,0:06:00
1,3461,Karaski: What Goes Up...,3/2/2016,$11.99,N/A (N/A),"$58,894.88","4,912","±2,002","2,990","±1,562",3:12:00,3:30:00
1,1903,Congo,3/21/2016,$9.99,16% (58%),"$46,943.01","4,699","±1,958","3,844","±1,771",1:22:00,0:33:00
1,2102,Polynomial 2,5/31/2016,$11.99,N/A (N/A),"$56,341.01","4,699","±1,958","3,631","±1,721",1:15:00,0:31:00
1,2340,Dino Eggs: Rebirth,6/8/2016,$9.99,N/A (N/A),"$46,943.01","4,699","±1,958",214,±417,0:50:00,0:16:00
1,2366,Hover 2030,6/14/2016,$1.99,N/A (N/A),"$9,351.01","4,699","±1,958","2,776","±1,505",2:49:00,1:40:00
1,2744,ASCII Attack,3/16/2016,$2.99,N/A (N/A),"$14,050.01","4,699","±1,958","2,776","±1,505",3:20:00,3:28:00
1,2769,Heroine Anthem Zero,12/22/2016,$14.99,11% (52%),"$70,438.01","4,699","±1,958","4,272","±1,867",4:07:00,3:35:00
1,2790,Project Hovercraft,10/19/2016,$4.49,N/A (N/A),"$21,098.51","4,699","±1,958",0,±0,0:00:00,0:00:00
1,2857,Super Robot Jump Jump,3/31/2016,$4.99,N/A (N/A),"$23,448.01","4,699","±1,958","3,631","±1,721",4:15:00,5:05:00
1,2886,Masked Forces,11/23/2016,$0.99,17% (59%),"$4,652.01","4,699","±1,958","3,844","±1,771",1:43:00,1:38:00
1,2972,Star Phoenix,11/24/2016,$19.99,N/A (N/A),"$93,933.01","4,699","±1,958","2,563","±1,446",3:47:00,4:11:00
1,100,VIDEOBALL,7/12/2016,$9.99,64% (86%/82%),"$44,805.15","4,485","±1,913","4,058","±1,820",2:29:00,2:13:00
1,1121,Clickdraw Clicker,10/14/2016,$0.99,N/A (N/A),"$4,440.15","4,485","±1,913",427,±590,0:05:00,0:03:00
1,1595,Zombitatos the end of the Pc master race,9/9/2016,$0.91,25% (66%),"$4,081.35","4,485","±1,913","2,776","±1,505",5:02:00,5:59:00
1,2361,Tank Blast,7/13/2016,$1.24,N/A (N/A),"$5,561.40","4,485","±1,913","1,922","±1,252",0:41:00,0:53:00
1,2642,ARK BOX Unlimited,11/29/2016,$4.99,N/A (N/A),"$22,380.15","4,485","±1,913","2,990","±1,562",3:40:00,3:49:00
1,2904,Space Ghost Pirate Zombie Slayer,11/21/2016,$1.99,N/A (N/A),"$8,925.15","4,485","±1,913",214,±417,0:01:00,0:00:00
1,3009,Adrenaline adventure,11/17/2016,$4.99,N/A (N/A),"$22,380.15","4,485","±1,913","2,990","±1,562",4:15:00,3:29:00
1,3087,Mimic Arena,5/17/2016,$7.99,N/A (N/A),"$35,835.15","4,485","±1,913",0,±0,0:00:00,0:00:00
